x1	y1	z1
PTA	Bcat2	0.8
PTA	Bcdin3d	0.1
PTA	Bche	0.1
PTA	Bckdha	1.3
PTA	Bckdk	0.2
PTA	Bcl11a	0.1
PTA	Bcl11b	0.1
PTA	Bcl2l1	1.2
PTA	Bcl2l10	0.1
PTA	Bcl2l11	0.1
PTA	Bcl2l12	0.1
PTA	Bcl2l13	4.9
PTA	Bcl2l14	0.1
PTA	Bcl2l15	0.1
PTA	Bcl3	0.1
PTA	Bcl6b	0.1
PTA	Bcl7a	0.1
PTA	Bcl7b	0.7
PTA	Bcl7c	0.3
PTA	Bcl9	0.8
PTA	Bcl9l	0.1
PTA	Bcmo1	0.1
PTA	Bco2	0.1
PTA	Bcor	5.4
PTA	Bcorl1	0.4
PTA	Bcr	1.1
PTA	Bcs1l	0.9
PTA	Bdh1	0.4
PTA	Bdh2	3.4
PTA	Bdkrb1	0.1
PTA	Bdkrb2	0.1
PTA	Bdnf	0.1
PTA	Bean1	0.1
PTA	Begain	0.1
PTA	Bend3	0.1
PTA	Bend4	0.1
PTA	Bend5	0.2
PTA	Bend6	3.6
PTA	Bend7	0.2
PTA	Best1	0.1
PTA	Best2	0.1
PTA	Best3	0.1
PTA	Bet1l	1.4
PTA	Bet3l	0.1
PTA	Bex1	2.7
PTA	Bex2	1.4
PTA	Bex4	7.6
PTA	Bfsp1	0.1
PTA	Bfsp2	0.1
PTA	Bglap	14.2
PTA	Bgn	7.9
PTA	Bhlha15	0.1
PTA	Bhlha9	0.1
PTA	Bhlhb9	0.9
PTA	Bhlhe22	0.1
PTA	Bhlhe23	0.1
PTA	Bhlhe41	22.9
PTA	Bhmt	0.1
PTA	Bhmt2	0.1
PTA	Bicc1	0.2
PTA	Bid	2.6
PTA	Bik	0.1
PTA	Bin1	0.1
PTA	Bin3	0.1
PTA	Birc3	0.1
PTA	Birc5	0.1
PTA	Birc7	0.1
PTA	Bivm	0.1
PTA	Blk	0.1
PTA	Blm	0.1
PTA	Blmh	0.1
PTA	Blnk	0.1
PTA	Bloc1s2	11.6
PTA	Bloc1s3	0.2
PTA	Blvra	0.1
PTA	Blvrb	1.2
PTA	Blzf1	0.2
PTA	Bmf	0.1
PTA	Bmi1	0.1
PTA	Bmp1	0.1
PTA	Bmp10	0.1
PTA	Bmp15	0.1
PTA	Bmp2	0.1
PTA	Bmp3	0.1
PTA	Bmp4	0.1
PTA	Bmp5	0.1
PTA	Bmp6	0.1
PTA	Bmp7	8.1
PTA	Bmp8a	0.1
PTA	Bmp8b	0.1
PTA	Bmper	0.5
PTA	Bmx	0.1
PTA	Bnc1	0.1
PTA	Bnc2	0.1
PTA	Bnip1	0.2
PTA	Bnip3	4.0
PTA	Bnipl	0.1
PTA	Boc	0.2
PTA	Bok	0.1
PTA	Bola1	0.1
PTA	Boll	0.1
PTA	Bop1	0.1
PTA	Bpi	0.1
PTA	Bpifa1	0.1
PTA	Bpifa3	0.1
PTA	Bpifb1	0.1
PTA	Bpifb2	0.1
PTA	Bpifb3	0.1
PTA	Bpifb4	0.1
PTA	Bpifb6	0.1
PTA	Bpifc	0.1
PTA	Brap	2.5
PTA	Brca1	0.1
PTA	Brca2	0.1
PTA	Brd1	0.1
PTA	Brd3	0.1
PTA	Brdt	0.1
PTA	Brf1	0.1
PTA	Brf2	0.1
PTA	Bri3bp	0.5
PTA	Brip1	0.1
PTA	Brix1	0.6
PTA	Brms1	2.0
PTA	Brox	5.2
PTA	Brpf1	0.1
PTA	Brpf3	4.2
PTA	Brs3	0.1
PTA	Brsk1	0.1
PTA	Brsk2	0.1
PTA	Bscl2	0.1
PTA	Bsdc1	0.3
PTA	Bsn	0.1
PTA	Bsnd	0.1
PTA	Bsph1	0.1
PTA	Bspry	0.1
PTA	Bst1	0.1
PTA	Bst2	0.1
PTA	Bsx	0.1
PTA	Btaf1	1.7
PTA	Btbd10	0.1
PTA	Btbd11	0.1
PTA	Btbd16	0.1
PTA	Btbd19	0.1
PTA	Btbd2	0.1
PTA	Btbd3	8.2
PTA	Btbd6	0.2
PTA	Btbd7	3.0
PTA	Btbd9	0.2
PTA	Btc	0.1
PTA	Btf3	72.7
PTA	Btg3	0.1
PTA	Btg4	0.1
PTA	Btk	0.1
PTA	Btla	0.1
PTA	Btn1a1	0.1
PTA	Btn2a2	0.4
PTA	Btn3a3	0.4
PTA	Btnl2	0.1
PTA	Btnl3	0.1
PTA	Btnl9	0.1
PTA	Btrc	1.9
PTA	Bub1	0.1
PTA	Bub1b	0.1
PTA	Bud13	0.2
PTA	Bves	1.5
PTA	Bysl	0.1
PTA	Bzrap1	0.8
PTA	Bzw2	0.6
PTA	C1d	0.4
PTA	C1galt1	1.3
PTA	C1qa	0.1
PTA	C1qb	0.1
PTA	C1qc	0.1
PTA	C1ql1	0.1
PTA	C1ql2	0.5
PTA	C1ql3	0.1
PTA	C1ql4	0.1
PTA	C1qtnf1	0.1
PTA	C1qtnf2	0.1
PTA	C1qtnf3	0.1
PTA	C1qtnf4	0.1
PTA	C1qtnf5	0.1
PTA	C1qtnf6	0.1
PTA	C1qtnf7	0.1
PTA	C1qtnf9	0.1
PTA	C1rl	0.1
PTA	C1s	1.8
PTA	C2	0.1
PTA	C2cd2	0.9
PTA	C2cd2l	0.2
PTA	C2cd3	0.9
PTA	C2cd4a	0.1
PTA	C2cd4b	0.1
PTA	C2cd4c	0.1
PTA	C2cd4d	0.1
PTA	C3	0.9
PTA	C3ar1	0.4
PTA	C4a	0.3
PTA	C4b	0.1
PTA	C5ar1	0.3
PTA	C6	0.1
PTA	C8a	0.1
PTA	C8b	0.1
PTA	C8g	0.1
PTA	C9	0.1
PTA	Cab39l	3.3
PTA	Cabin1	0.6
PTA	Cables2	0.1
PTA	Cabp1	0.1
PTA	Cabp2	0.1
PTA	Cabp4	0.1
PTA	Cabp5	0.1
PTA	Cabp7	0.1
PTA	Cabyr	0.1
PTA	Cacna1a	0.1
PTA	Cacna1b	0.2
PTA	Cacna1c	1.3
PTA	Cacna1d	0.1
PTA	Cacna1e	0.1
PTA	Cacna1f	0.1
PTA	Cacna1g	0.1
PTA	Cacna1h	0.1
PTA	Cacna1i	0.1
PTA	Cacna1s	0.1
PTA	Cacna2d1	0.3
PTA	Cacna2d2	0.1
PTA	Cacna2d3	1.0
PTA	Cacna2d4	0.1
PTA	Cacnb1	0.4
PTA	Cacnb2	2.6
PTA	Cacnb3	0.1
PTA	Cacnb4	0.4
PTA	Cacng1	0.1
PTA	Cacng2	0.2
PTA	Cacng3	0.1
PTA	Cacng4	0.1
PTA	Cacng5	0.1
PTA	Cacng6	0.1
PTA	Cacng8	0.1
PTA	Cacybp	3.9
PTA	Cad	0.7
PTA	Cadm3	10.2
PTA	Cadm4	0.7
PTA	Cadps	1.6
PTA	Cadps2	0.7
PTA	Cage1	0.1
PTA	Calb1	0.2
PTA	Calb2	0.1
PTA	Calca	0.1
PTA	Calcb	0.1
PTA	Calcoco2	3.6
PTA	Calcr	0.1
PTA	Calcrl	0.1
PTA	Cald1	4.0
PTA	Calhm1	0.1
PTA	Calhm2	0.1
PTA	Calml3	0.1
PTA	Calml4	1.4
PTA	Caln1	2.9
PTA	Calr3	0.1
PTA	Caly	0.1
PTA	Camk1	4.9
PTA	Camk1d	0.8
PTA	Camk1g	0.1
PTA	Camk2b	0.3
PTA	Camk2n2	0.1
PTA	Camk4	1.0
PTA	Camkk1	0.1
PTA	Camkk2	0.3
PTA	Camkv	0.1
PTA	Camp	0.1
PTA	Camsap1	0.8
PTA	Camta1	108.9
PTA	Cand2	0.1
PTA	Cant1	0.2
PTA	Capg	1.6
PTA	Capn1	0.1
PTA	Capn10	0.1
PTA	Capn11	0.1
PTA	Capn12	0.1
PTA	Capn13	0.1
PTA	Capn3	0.6
PTA	Capn5	0.7
PTA	Capn6	0.1
PTA	Capn8	0.1
PTA	Capn9	0.1
PTA	Capns2	0.1
PTA	Caprin2	3.0
PTA	Caps2	0.1
PTA	Capsl	0.1
PTA	Capza1	2.6
PTA	Capza3	0.1
PTA	Card10	0.1
PTA	Card11	0.1
PTA	Card14	0.1
PTA	Card6	0.5
PTA	Card9	0.1
PTA	Carm1	0.1
PTA	Carns1	0.1
PTA	Cars	2.5
PTA	Cars2	0.1
PTA	Cartpt	0.1
PTA	Casc1	1.3
PTA	Casc3	10.4
PTA	Casc5	0.1
PTA	Casd1	0.3
PTA	Caskin2	0.1
PTA	Casp1	0.1
PTA	Casp12	0.1
PTA	Casp14	0.1
PTA	Casp2	3.1
PTA	Casp3	0.1
PTA	Casp4	0.1
PTA	Casp6	0.1
PTA	Casp7	1.3
PTA	Casp8	0.1
PTA	Casp8ap2	0.6
PTA	Casp9	0.2
PTA	Casq1	0.1
PTA	Casq2	0.1
PTA	Casr	0.1
PTA	Cass4	0.1
PTA	Cast	2.2
PTA	Casz1	0.1
PTA	Catsper1	0.1
PTA	Catsper2	0.2
PTA	Catsper3	0.1
PTA	Catsper4	0.1
PTA	Catsperb	0.1
PTA	Cav1	0.1
PTA	Cav2	0.1
PTA	Cav3	0.5
PTA	Cbfa2t2	1.3
PTA	Cbfa2t3	0.1
PTA	Cblb	3.3
PTA	Cblc	0.1
PTA	Cbll1	5.3
PTA	Cbln1	0.1
PTA	Cbln2	0.1
PTA	Cbln3	0.5
PTA	Cbln4	0.1
PTA	Cbwd1	1.6
PTA	Cbx1	8.6
PTA	Cbx2	0.1
PTA	Cbx4	0.7
PTA	Cbx6	0.1
PTA	Cbx7	0.2
PTA	Cbx8	0.1
PTA	Cby1	0.7
PTA	Cc2d1a	0.1
PTA	Cc2d1b	0.5
PTA	Ccbe1	0.1
PTA	Ccbl1	0.1
PTA	Ccbl2	8.3
PTA	Ccbp2	0.1
PTA	Ccdc101	0.1
PTA	Ccdc102a	0.1
PTA	Ccdc103	0.1
PTA	Ccdc105	0.1
PTA	Ccdc106	0.1
PTA	Ccdc108	0.1
PTA	Ccdc109b	0.1
PTA	Ccdc11	0.7
PTA	Ccdc110	0.1
PTA	Ccdc111	0.2
PTA	Ccdc112	0.6
PTA	Ccdc113	0.7
PTA	Ccdc114	0.1
PTA	Ccdc115	0.2
PTA	Ccdc116	0.1
PTA	Ccdc117	0.1
PTA	Ccdc12	14.0
PTA	Ccdc120	0.1
PTA	Ccdc121	0.1
PTA	Ccdc122	0.1
PTA	Ccdc124	0.1
PTA	Ccdc125	0.3
PTA	Ccdc126	0.1
PTA	Ccdc129	0.1
PTA	Ccdc13	0.2
PTA	Ccdc130	0.1
PTA	Ccdc134	0.1
PTA	Ccdc135	0.1
PTA	Ccdc137	0.1
PTA	Ccdc138	0.1
PTA	Ccdc14	0.8
PTA	Ccdc142	0.1
PTA	Ccdc144b	1.8
PTA	Ccdc146	3.3
PTA	Ccdc147	0.1
PTA	Ccdc148	1.1
PTA	Ccdc15	0.1
PTA	Ccdc150	2.3
PTA	Ccdc151	0.1
PTA	Ccdc152	0.1
PTA	Ccdc153	0.1
PTA	Ccdc154	0.2
PTA	Ccdc155	0.1
PTA	Ccdc157	0.1
PTA	Ccdc158	0.1
PTA	Ccdc159	0.1
PTA	Ccdc160	0.1
PTA	Ccdc164	0.1
PTA	Ccdc17	0.1
PTA	Ccdc18	0.1
PTA	Ccdc19	0.1
PTA	Ccdc22	1.3
PTA	Ccdc24	0.2
PTA	Ccdc25	4.1
PTA	Ccdc27	0.1
PTA	Ccdc28a	0.9
PTA	Ccdc3	0.1
PTA	Ccdc30	0.1
PTA	Ccdc33	0.1
PTA	Ccdc34	0.1
PTA	Ccdc36	0.1
PTA	Ccdc37	0.1
PTA	Ccdc38	1.1
PTA	Ccdc39	0.1
PTA	Ccdc40	0.1
PTA	Ccdc41	0.6
PTA	Ccdc42	0.1
PTA	Ccdc42b	0.1
PTA	Ccdc43	1.1
PTA	Ccdc48	0.1
PTA	Ccdc51	0.1
PTA	Ccdc54	0.1
PTA	Ccdc56	10.3
PTA	Ccdc57	0.1
PTA	Ccdc6	3.4
PTA	Ccdc60	0.1
PTA	Ccdc61	0.1
PTA	Ccdc62	0.1
PTA	Ccdc63	0.1
PTA	Ccdc64	0.1
PTA	Ccdc64b	0.1
PTA	Ccdc65	0.1
PTA	Ccdc67	0.1
PTA	Ccdc68	0.1
PTA	Ccdc69	0.2
PTA	Ccdc7	0.3
PTA	Ccdc70	0.1
PTA	Ccdc71	0.1
PTA	Ccdc73	0.1
PTA	Ccdc74a	0.1
PTA	Ccdc75	0.1
PTA	Ccdc76	0.3
PTA	Ccdc77	0.1
PTA	Ccdc78	0.1
PTA	Ccdc79	0.1
PTA	Ccdc8	0.1
PTA	Ccdc80	2.9
PTA	Ccdc81	0.1
PTA	Ccdc82	1.6
PTA	Ccdc83	0.1
PTA	Ccdc84	0.1
PTA	Ccdc85a	0.1
PTA	Ccdc85b	0.1
PTA	Ccdc85c	0.7
PTA	Ccdc86	0.1
PTA	Ccdc87	0.1
PTA	Ccdc88b	0.1
PTA	Ccdc88c	0.1
PTA	Ccdc89	0.1
PTA	Ccdc9	0.1
PTA	Ccdc91	9.1
PTA	Ccdc92	7.5
PTA	Ccdc93	2.0
PTA	Ccdc94	0.1
PTA	Ccdc96	0.1
PTA	Ccdc97	0.4
PTA	Ccdc99	0.6
PTA	Cchcr1	0.1
PTA	Ccin	0.1
PTA	Cck	0.1
PTA	Cckar	0.1
PTA	Cckbr	0.1
PTA	Ccl1	0.1
PTA	Ccl11	0.1
PTA	Ccl17	0.1
PTA	Ccl19	0.1
PTA	Ccl2	1.4
PTA	Ccl20	0.1
PTA	Ccl22	0.1
PTA	Ccl24	0.1
PTA	Ccl25	0.1
PTA	Ccl26	0.1
PTA	Ccl28	0.1
PTA	Ccl3	2.4
PTA	Ccl4	2.6
PTA	Ccl5	0.1
PTA	Ccl7	0.1
PTA	Ccl8	0.1
PTA	Ccm2	0.2
PTA	Ccna1	0.1
PTA	Ccna2	0.1
PTA	Ccnb1	0.4
PTA	Ccnb1ip1	5.0
PTA	Ccnb2	0.1
PTA	Ccnb3	0.1
PTA	Ccnc	1.2
PTA	Ccnd1	0.1
PTA	Ccnd3	1.2
PTA	Ccne1	0.1
PTA	Ccne2	0.1
PTA	Ccnf	0.1
PTA	Ccng2	1.7
PTA	Ccnh	8.9
PTA	Ccnj	0.4
PTA	Ccnjl	0.1
PTA	Ccno	0.1
PTA	Ccnyl1	2.1
PTA	Ccr1	0.3
PTA	Ccr10	0.1
PTA	Ccr2	0.1
PTA	Ccr3	0.1
PTA	Ccr4	0.1
PTA	Ccr5	0.1
PTA	Ccr6	0.1
PTA	Ccr7	0.1
PTA	Ccr8	0.1
PTA	Ccr9	0.1
PTA	Ccrl1	0.1
PTA	Ccrl2	1.4
PTA	Ccrn4l	0.8
PTA	Cct6b	0.3
PTA	Cd101	0.1
PTA	Cd109	0.5
PTA	Cd14	0.1
PTA	Cd151	1.4
PTA	Cd160	0.1
PTA	Cd163	0.1
PTA	Cd163l1	0.1
PTA	Cd164l2	0.1
PTA	Cd177	0.1
PTA	Cd180	0.2
PTA	Cd19	0.1
PTA	Cd2	0.1
PTA	Cd200	3.2
PTA	Cd200r1	0.1
PTA	Cd207	0.1
PTA	Cd22	0.1
PTA	Cd226	0.1
PTA	Cd244	0.1
PTA	Cd247	0.1
PTA	Cd248	0.1
PTA	Cd27	0.1
PTA	Cd274	0.1
PTA	Cd276	3.8
PTA	Cd28	0.1
PTA	Cd2bp2	0.1
PTA	Cd300a	0.1
PTA	Cd300c	0.1
PTA	Cd300e	0.1
PTA	Cd300lb	0.1
PTA	Cd300ld	0.1
PTA	Cd300lf	0.1
PTA	Cd300lg	0.1
PTA	Cd320	0.1
PTA	Cd33	0.1
PTA	Cd34	0.1
PTA	Cd36	0.1
PTA	Cd37	0.1
PTA	Cd3d	0.1
PTA	Cd3e	0.1
PTA	Cd3eap	0.1
PTA	Cd3g	0.1
PTA	Cd4	0.1
PTA	Cd40	0.1
PTA	Cd40lg	0.1
PTA	Cd44	8.1
PTA	Cd46	5.1
PTA	Cd48	0.1
PTA	Cd5	0.1
PTA	Cd52	0.1
PTA	Cd53	0.2
PTA	Cd55	0.1
PTA	Cd5l	0.1
PTA	Cd6	0.1
PTA	Cd68	0.2
PTA	Cd69	0.1
PTA	Cd7	0.1
PTA	Cd70	0.1
PTA	Cd72	0.1
PTA	Cd74	17.1
PTA	Cd79a	0.1
PTA	Cd79b	0.1
PTA	Cd80	0.1
PTA	Cd82	1.0
PTA	Cd83	0.3
PTA	Cd84	0.1
PTA	Cd86	0.1
PTA	Cd8a	0.1
PTA	Cd93	0.1
PTA	Cd96	0.1
PTA	Cd97	0.1
PTA	Cda	0.1
PTA	Cdan1	0.1
PTA	Cdc14a	4.8
PTA	Cdc14b	2.7
PTA	Cdc20	0.1
PTA	Cdc25a	0.1
PTA	Cdc25b	1.6
PTA	Cdc25c	0.1
PTA	Cdc34	0.1
PTA	Cdc37	1.1
PTA	Cdc42bpb	5.3
PTA	Cdc42bpg	0.1
PTA	Cdc42ep1	0.1
PTA	Cdc42ep2	0.1
PTA	Cdc42ep3	0.1
PTA	Cdc42ep5	0.1
PTA	Cdc45	0.1
PTA	Cdc5l	1.1
PTA	Cdc6	0.2
PTA	Cdc7	0.3
PTA	Cdca2	0.1
PTA	Cdca3	0.1
PTA	Cdca4	0.1
PTA	Cdca5	0.1
PTA	Cdca7	0.1
PTA	Cdca7l	0.1
PTA	Cdca8	0.1
PTA	Cdcp1	0.1
PTA	Cdcp2	0.1
PTA	Cdh1	0.1
PTA	Cdh12	0.1
PTA	Cdh13	0.1
PTA	Cdh15	0.1
PTA	Cdh16	0.1
PTA	Cdh17	0.1
PTA	Cdh18	0.1
PTA	Cdh22	0.1
PTA	Cdh23	0.2
PTA	Cdh24	0.1
PTA	Cdh26	0.1
PTA	Cdh3	0.1
PTA	Cdh4	0.4
PTA	Cdh5	0.1
PTA	Cdh6	0.1
PTA	Cdh7	0.1
PTA	Cdh8	0.1
PTA	Cdh9	0.1
PTA	Cdhr1	3.4
PTA	Cdhr2	0.1
PTA	Cdhr3	0.1
PTA	Cdhr5	0.1
PTA	Cdk1	0.1
PTA	Cdk10	0.2
PTA	Cdk13	1.4
PTA	Cdk14	0.3
PTA	Cdk15	0.1
PTA	Cdk18	0.1
PTA	Cdk2	0.2
PTA	Cdk20	0.7
PTA	Cdk4	10.8
PTA	Cdk5	2.5
PTA	Cdk5r1	0.2
PTA	Cdk5r2	0.1
PTA	Cdk5rap1	2.5
PTA	Cdk5rap2	1.5
PTA	Cdk5rap3	6.8
PTA	Cdk6	0.1
PTA	Cdk7	0.1
PTA	Cdk9	2.0
PTA	Cdkl1	0.1
PTA	Cdkl2	0.1
PTA	Cdkl3	0.6
PTA	Cdkl4	0.1
PTA	Cdkl5	7.7
PTA	Cdkn1a	0.2
PTA	Cdkn1b	16.3
PTA	Cdkn1c	0.1
PTA	Cdkn2a	0.1
PTA	Cdkn2aip	2.2
PTA	Cdkn2aipnl	0.1
PTA	Cdkn2b	0.2
PTA	Cdkn2c	0.2
PTA	Cdkn2d	0.1
PTA	Cdkn3	9.6
PTA	Cdnf	0.1
PTA	Cdon	2.4
PTA	Cdr2	0.5
PTA	Cdr2l	0.1
PTA	Cdrt4	0.1
PTA	Cds1	5.7
PTA	Cdsn	0.1
PTA	Cdt1	0.1
PTA	Cdx1	0.1
PTA	Cdx2	0.1
PTA	Cdx4	0.1
PTA	Cdyl	0.3
PTA	Cdyl2	0.1
PTA	Ceacam1	0.1
PTA	Ceacam16	0.1
PTA	Ceacam18	0.1
PTA	Ceacam19	0.1
PTA	Ceacam20	0.1
PTA	Ceacam3	0.1
PTA	Ceacam5	0.1
PTA	Cebpa	0.1
PTA	Cebpb	5.0
PTA	Cebpd	2.2
PTA	Cebpe	0.1
PTA	Cebpg	0.4
PTA	Cebpz	4.5
PTA	Cecr6	0.1
PTA	Cel	0.1
PTA	Cela1	0.1
PTA	Cela2a	0.1
PTA	Cela3b	0.1
PTA	Celf3	0.1
PTA	Celf4	0.1
PTA	Celf5	0.1
PTA	Celf6	0.5
PTA	Celsr1	0.1
PTA	Celsr3	0.1
PTA	Cenpa	0.1
PTA	Cenpb	0.3
PTA	Cenpe	0.1
PTA	Cenpf	0.1
PTA	Cenph	0.1
PTA	Cenpi	0.1
PTA	Cenpj	0.1
PTA	Cenpk	0.1
PTA	Cenpl	0.1
PTA	Cenpm	0.1
PTA	Cenpn	0.1
PTA	Cenpo	0.1
PTA	Cenpp	0.1
PTA	Cenpq	0.1
PTA	Cenpt	0.6
PTA	Cenpv	0.1
PTA	Cenpw	0.1
PTA	Cep120	0.9
PTA	Cep135	0.1
PTA	Cep152	0.1
PTA	Cep164	0.1
PTA	Cep192	2.1
PTA	Cep250	0.7
PTA	Cep290	0.4
PTA	Cep55	0.1
PTA	Cep57l1	0.7
PTA	Cep68	1.1
PTA	Cep70	0.8
PTA	Cep72	0.1
PTA	Cep76	0.3
PTA	Cep78	0.1
PTA	Cep97	0.1
PTA	Cept1	4.1
PTA	Cer1	0.1
PTA	Cercam	0.8
PTA	Cerk	0.1
PTA	Cerkl	0.1
PTA	Ces4a	0.1
PTA	Ces5a	0.1
PTA	Cetn1	0.1
PTA	Cetn2	12.3
PTA	Cfb	0.1
PTA	Cfc1	0.1
PTA	Cfd	0.1
PTA	Cfh	0.1
PTA	Cfhr1	0.1
PTA	Cfhr2	0.1
PTA	Cfi	0.1
PTA	Cflar	0.9
PTA	Cfp	0.4
PTA	Cftr	0.1
PTA	Cga	0.1
PTA	Cgn	0.1
PTA	Cgnl1	2.2
PTA	Cgref1	0.1
PTA	Ch25h	0.1
PTA	Chac1	0.1
PTA	Chac2	0.1
PTA	Chad	0.1
PTA	Chadl	2.6
PTA	Chaf1a	0.1
PTA	Chaf1b	0.1
PTA	Chat	0.1
PTA	Chchd4	0.5
PTA	Chchd5	0.1
PTA	Chchd6	0.1
PTA	Chchd8	2.1
PTA	Chd1	0.2
PTA	Chd1l	1.6
PTA	Chd3	0.3
PTA	Chd5	0.1
PTA	Chd7	2.1
PTA	Chdh	0.3
PTA	Chek1	0.1
PTA	Chek2	0.1
PTA	Cherp	0.3
PTA	Chfr	0.1
PTA	Chga	0.1
PTA	Chgb	0.1
PTA	Chia	0.1
PTA	Chic1	0.5
PTA	Chid1	0.1
PTA	Chit1	0.1
PTA	Chl1	25.2
PTA	Chm	0.6
PTA	Chml	0.1
PTA	Chmp1a	0.6
PTA	Chmp1b	0.3
PTA	Chmp2b	0.4
PTA	Chmp4c	0.1
PTA	Chmp6	0.1
PTA	Chmp7	1.1
PTA	Chn2	0.4
PTA	Chodl	0.1
PTA	Chpf	1.0
PTA	Chpf2	0.2
PTA	Chrac1	7.5
PTA	Chrd	1.6
PTA	Chrdl2	0.1
PTA	Chrm1	0.1
PTA	Chrm2	0.1
PTA	Chrm3	0.2
PTA	Chrm4	0.1
PTA	Chrm5	0.1
PTA	Chrna1	0.1
PTA	Chrna10	0.1
PTA	Chrna2	0.1
PTA	Chrna3	0.1
PTA	Chrna4	0.1
PTA	Chrna5	0.1
PTA	Chrna6	0.1
PTA	Chrna7	0.1
PTA	Chrna9	0.1
PTA	Chrnb1	1.2
PTA	Chrnb2	0.1
PTA	Chrnb3	0.1
PTA	Chrnb4	0.1
PTA	Chrnd	0.1
PTA	Chrne	0.1
PTA	Chrng	0.1
PTA	Chst11	1.9
PTA	Chst12	3.6
PTA	Chst13	0.1
PTA	Chst14	2.2
PTA	Chst15	0.1
PTA	Chst3	0.6
PTA	Chst4	0.1
PTA	Chst5	0.1
PTA	Chst7	12.8
PTA	Chst8	0.1
PTA	Chst9	0.1
PTA	Chsy3	0.1
PTA	Chtf18	0.1
PTA	Chtf8	0.1
PTA	Ciao1	0.3
PTA	Ciapin1	1.9
PTA	Cib2	0.1
PTA	Cib3	0.1
PTA	Cib4	0.1
PTA	Cic	0.1
PTA	Cidea	0.1
PTA	Cidec	0.1
PTA	Ciita	0.1
PTA	Cilp	0.1
PTA	Cilp2	0.1
PTA	Cinp	0.1
PTA	Cir1	1.6
PTA	Cirh1a	1.2
PTA	Cisd3	0.1
PTA	Cish	0.1
PTA	Cit	0.1
PTA	Cited1	5.5
PTA	Cited2	1.9
PTA	Cited4	0.1
PTA	Ckap2	0.3
PTA	Ckap2l	0.1
PTA	Ckap4	0.1
PTA	Cklf	1.7
PTA	Ckm	0.1
PTA	Ckmt2	2.2
PTA	Cks1b	0.1
PTA	Cks2	2.1
PTA	Clasrp	0.1
PTA	Clca1	0.1
PTA	Clca2	0.1
PTA	Clca4	0.6
PTA	Clcf1	0.1
PTA	Clcn1	0.1
PTA	Clcn2	2.9
PTA	Clcn5	0.9
PTA	Clcn6	1.0
PTA	Clcn7	0.1
PTA	Clcnka	0.1
PTA	Clcnkb	0.2
PTA	Cldn1	0.1
PTA	Cldn11	0.1
PTA	Cldn12	4.7
PTA	Cldn14	0.1
PTA	Cldn15	0.1
PTA	Cldn16	0.1
PTA	Cldn17	0.1
PTA	Cldn18	0.1
PTA	Cldn19	0.1
PTA	Cldn2	0.1
PTA	Cldn20	0.1
PTA	Cldn22	0.1
PTA	Cldn23	0.1
PTA	Cldn24	0.1
PTA	Cldn3	0.1
PTA	Cldn4	0.1
PTA	Cldn5	0.1
PTA	Cldn6	0.1
PTA	Cldn7	0.1
PTA	Cldn8	0.1
PTA	Cldn9	0.1
PTA	Cldnd2	0.1
PTA	Clec10a	0.1
PTA	Clec11a	0.1
PTA	Clec12a	0.1
PTA	Clec12b	0.1
PTA	Clec14a	0.1
PTA	Clec16a	2.1
PTA	Clec18a	0.1
PTA	Clec1a	0.1
PTA	Clec1b	0.1
PTA	Clec2d	0.1
PTA	Clec2l	0.1
PTA	Clec3a	0.1
PTA	Clec3b	0.1
PTA	Clec4d	0.1
PTA	Clec4e	0.1
PTA	Clec4f	0.1
PTA	Clec4g	0.1
PTA	Clec5a	1.1
PTA	Clec7a	0.1
PTA	Clec9a	0.1
PTA	Clgn	0.1
PTA	Clic1	0.1
PTA	Clic3	0.1
PTA	Clic4	7.6
PTA	Clic5	0.1
PTA	Clic6	0.5
PTA	Clip2	0.5
PTA	Clip4	2.3
PTA	Cln3	0.5
PTA	Cln6	1.8
PTA	Cln8	0.8
PTA	Clnk	0.1
PTA	Clock	3.1
PTA	Clp1	0.1
PTA	Clpb	1.8
PTA	Clps	0.1
PTA	Clptm1l	0.1
PTA	Clrn1	0.1
PTA	Clrn2	0.1
PTA	Clrn3	0.1
PTA	Clspn	0.1
PTA	Clstn2	0.1
PTA	Clstn3	0.1
PTA	Clvs1	0.1
PTA	Clvs2	0.1
PTA	Clybl	1.4
PTA	Cma1	0.1
PTA	Cmas	0.2
PTA	Cmc1	2.8
PTA	Cmklr1	0.1
PTA	Cmpk2	0.1
PTA	Cmtm1	0.1
PTA	Cmtm4	0.7
PTA	Cmtm6	0.2
PTA	Cmtm7	0.1
PTA	Cmtm8	0.1
PTA	Cmya5	5.3
PTA	Cndp1	0.6
PTA	Cndp2	4.0
PTA	Cnfn	0.1
PTA	Cnga1	0.1
PTA	Cnga2	0.1
PTA	Cnga3	0.1
PTA	Cnga4	0.1
PTA	Cngb1	0.1
PTA	Cngb3	0.1
PTA	Cnih2	0.1
PTA	Cnih3	0.1
PTA	Cnih4	3.9
PTA	Cnksr1	0.1
PTA	Cnksr2	1.9
PTA	Cnksr3	0.2
PTA	Cnn1	0.1
PTA	Cnn2	0.1
PTA	Cnnm1	0.1
PTA	Cnnm2	1.0
PTA	Cnnm4	4.3
PTA	Cno	2.7
PTA	Cnot10	0.6
PTA	Cnot3	0.5
PTA	Cnot6	0.5
PTA	Cnot6l	0.3
PTA	Cnot8	0.3
PTA	Cnpy1	0.1
PTA	Cnpy3	0.2
